experiment_id,model,strategy,student_name,question_number,weighted_score_pred,status,timestamp,grade_pred,weighted_score_gold,grade_gold,score_diff,grade_match
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 1,1,2.9,completed,2025-12-11T01:25:17.701983,C,3.0,B,-0.10000000000000009,False
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 1,1,2.9,completed,2025-12-11T01:25:17.701983,C,3.0,B,-0.10000000000000009,False
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 1,2,2.3,completed,2025-12-11T01:25:28.327100,C,2.0,C,0.2999999999999998,True
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 1,2,2.3,completed,2025-12-11T01:25:28.327100,C,2.0,C,0.2999999999999998,True
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 1,3,3.2,completed,2025-12-11T01:25:38.985107,B,1.1,D,2.1,False
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 1,3,3.2,completed,2025-12-11T01:25:38.985107,B,1.1,D,2.1,False
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 1,4,1.8,completed,2025-12-11T01:25:49.759292,D,1.1,D,0.7,True
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 1,4,1.8,completed,2025-12-11T01:25:49.759292,D,1.1,D,0.7,True
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 1,5,1.8,completed,2025-12-11T01:26:00.172936,D,1.1,D,0.7,True
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 1,5,1.8,completed,2025-12-11T01:26:00.172936,D,1.1,D,0.7,True
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 1,6,2.9,completed,2025-12-11T01:26:10.819756,C,2.2,C,0.6999999999999997,True
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 1,6,2.9,completed,2025-12-11T01:26:10.819756,C,2.2,C,0.6999999999999997,True
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 1,7,1.8,completed,2025-12-11T01:26:21.706508,D,1.1,D,0.7,True
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 1,7,1.8,completed,2025-12-11T01:26:21.706508,D,1.1,D,0.7,True
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 12,1,2.9,completed,2025-12-11T01:31:33.073747,C,3.2,B,-0.30000000000000027,False
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 12,1,2.9,completed,2025-12-11T01:31:33.073747,C,3.2,B,-0.30000000000000027,False
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 12,2,2.9,completed,2025-12-11T01:31:43.916099,C,3.0,B,-0.10000000000000009,False
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 12,2,2.9,completed,2025-12-11T01:31:43.916099,C,3.0,B,-0.10000000000000009,False
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 12,3,3.2,completed,2025-12-11T01:31:54.999203,B,1.8,D,1.4000000000000001,False
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 12,3,3.2,completed,2025-12-11T01:31:54.999203,B,1.8,D,1.4000000000000001,False
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 12,4,1.8,completed,2025-12-11T01:32:05.656569,D,1.8,D,0.0,True
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 12,4,1.8,completed,2025-12-11T01:32:05.656569,D,1.8,D,0.0,True
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 12,5,2.7,completed,2025-12-11T01:32:16.274297,C,1.1,D,1.6,False
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 12,5,2.7,completed,2025-12-11T01:32:16.274297,C,1.1,D,1.6,False
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 12,6,2.9,completed,2025-12-11T01:32:27.038304,C,3.1,B,-0.20000000000000018,False
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 12,6,2.9,completed,2025-12-11T01:32:27.038304,C,3.1,B,-0.20000000000000018,False
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 12,7,3.2,completed,2025-12-11T01:32:38.123634,B,1.2,D,2.0,False
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 12,7,3.2,completed,2025-12-11T01:32:38.123634,B,1.2,D,2.0,False
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 13,1,2.9,completed,2025-12-11T01:32:48.555846,C,3.2,B,-0.30000000000000027,False
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 13,1,2.9,completed,2025-12-11T01:32:48.555846,C,3.2,B,-0.30000000000000027,False
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 13,2,3.3,completed,2025-12-11T01:32:59.216405,B,2.7,C,0.5999999999999996,False
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 13,2,3.3,completed,2025-12-11T01:32:59.216405,B,2.7,C,0.5999999999999996,False
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 13,3,3.2,completed,2025-12-11T01:33:09.838268,B,1.8,D,1.4000000000000001,False
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 13,3,3.2,completed,2025-12-11T01:33:09.838268,B,1.8,D,1.4000000000000001,False
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 13,4,2.1,completed,2025-12-11T01:33:21.282926,C,2.0,C,0.10000000000000009,True
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 13,4,2.1,completed,2025-12-11T01:33:21.282926,C,2.0,C,0.10000000000000009,True
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 13,5,1.8,completed,2025-12-11T01:33:31.769434,D,1.1,D,0.7,True
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 13,5,1.8,completed,2025-12-11T01:33:31.769434,D,1.1,D,0.7,True
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 13,6,2.9,completed,2025-12-11T01:33:42.626228,C,3.2,B,-0.30000000000000027,False
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 13,6,2.9,completed,2025-12-11T01:33:42.626228,C,3.2,B,-0.30000000000000027,False
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 13,7,2.5,completed,2025-12-11T01:33:53.517103,C,1.1,D,1.4,False
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 13,7,2.5,completed,2025-12-11T01:33:53.517103,C,1.1,D,1.4,False
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 14,1,2.9,completed,2025-12-11T01:34:04.205353,C,3.2,B,-0.30000000000000027,False
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 14,1,2.9,completed,2025-12-11T01:34:04.205353,C,3.2,B,-0.30000000000000027,False
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 14,2,2.9,completed,2025-12-11T01:34:14.992562,C,2.0,C,0.8999999999999999,True
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 14,2,2.9,completed,2025-12-11T01:34:14.992562,C,2.0,C,0.8999999999999999,True
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 14,3,3.3,completed,2025-12-11T01:34:25.654503,B,1.8,D,1.4999999999999998,False
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 14,3,3.3,completed,2025-12-11T01:34:25.654503,B,1.8,D,1.4999999999999998,False
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 14,4,1.8,completed,2025-12-11T01:34:36.342052,D,1.8,D,0.0,True
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 14,4,1.8,completed,2025-12-11T01:34:36.342052,D,1.8,D,0.0,True
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 14,5,1.8,completed,2025-12-11T01:34:46.966017,D,1.1,D,0.7,True
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 14,5,1.8,completed,2025-12-11T01:34:46.966017,D,1.1,D,0.7,True
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 14,6,2.9,completed,2025-12-11T01:34:57.629444,C,3.2,B,-0.30000000000000027,False
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 14,6,2.9,completed,2025-12-11T01:34:57.629444,C,3.2,B,-0.30000000000000027,False
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 14,7,3.2,completed,2025-12-11T01:35:08.153900,B,1.8,D,1.4000000000000001,False
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 14,7,3.2,completed,2025-12-11T01:35:08.153900,B,1.8,D,1.4000000000000001,False
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 15,1,3.1,completed,2025-12-11T01:35:18.752614,B,3.2,B,-0.10000000000000009,True
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 15,1,3.1,completed,2025-12-11T01:35:18.752614,B,3.2,B,-0.10000000000000009,True
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 15,2,2.9,completed,2025-12-11T01:35:29.292755,C,2.0,C,0.8999999999999999,True
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 15,2,2.9,completed,2025-12-11T01:35:29.292755,C,2.0,C,0.8999999999999999,True
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 15,3,3.2,completed,2025-12-11T01:35:39.692673,B,1.2,D,2.0,False
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 15,3,3.2,completed,2025-12-11T01:35:39.692673,B,1.2,D,2.0,False
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 15,4,1.8,completed,2025-12-11T01:35:50.700218,D,1.1,D,0.7,True
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 15,4,1.8,completed,2025-12-11T01:35:50.700218,D,1.1,D,0.7,True
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 15,5,1.8,completed,2025-12-11T01:36:01.088126,D,1.1,D,0.7,True
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 15,5,1.8,completed,2025-12-11T01:36:01.088126,D,1.1,D,0.7,True
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 15,6,2.9,completed,2025-12-11T01:36:11.992194,C,3.2,B,-0.30000000000000027,False
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 15,6,2.9,completed,2025-12-11T01:36:11.992194,C,3.2,B,-0.30000000000000027,False
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 15,7,3.2,completed,2025-12-11T01:36:22.375092,B,1.1,D,2.1,False
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 15,7,3.2,completed,2025-12-11T01:36:22.375092,B,1.1,D,2.1,False
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 16,2,3.3,completed,2025-12-11T01:36:43.745182,B,3.1,B,0.19999999999999973,True
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 16,2,3.3,completed,2025-12-11T01:36:43.745182,B,3.1,B,0.19999999999999973,True
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 16,3,3.3,completed,2025-12-11T01:36:54.240268,B,1.8,D,1.4999999999999998,False
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 16,3,3.3,completed,2025-12-11T01:36:54.240268,B,1.8,D,1.4999999999999998,False
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 16,4,2.9,completed,2025-12-11T01:37:05.041376,C,3.0,B,-0.10000000000000009,False
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 16,4,2.9,completed,2025-12-11T01:37:05.041376,C,3.0,B,-0.10000000000000009,False
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 16,5,3.3,completed,2025-12-11T01:37:16.233981,B,3.0,B,0.2999999999999998,True
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 16,5,3.3,completed,2025-12-11T01:37:16.233981,B,3.0,B,0.2999999999999998,True
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 16,6,2.9,completed,2025-12-11T01:37:27.301849,C,3.9,A,-1.0,False
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 16,6,2.9,completed,2025-12-11T01:37:27.301849,C,3.9,A,-1.0,False
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 16,7,3.0,completed,2025-12-11T01:37:37.940201,B,3.0,B,0.0,True
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 16,7,3.0,completed,2025-12-11T01:37:37.940201,B,3.0,B,0.0,True
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 2,1,2.9,completed,2025-12-11T01:26:32.206508,C,3.2,B,-0.30000000000000027,False
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 2,1,2.9,completed,2025-12-11T01:26:32.206508,C,3.2,B,-0.30000000000000027,False
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 2,2,2.9,completed,2025-12-11T01:26:42.716896,C,2.0,C,0.8999999999999999,True
exp_gemini_lenient_10,gemini,lenient,Mahasiswa 2,2,2.9,completed,2025-12-11T01:26:42.716896,C,2.0,C,0.8999999999999999,True
