experiment_id,model,strategy,student_name,question_number,weighted_score_pred,status,timestamp,grade_pred,weighted_score_gold,grade_gold,score_diff,grade_match
exp_gemini_lenient_09,gemini,lenient,Mahasiswa 1,1,2.9,completed,2025-12-11T00:37:58.456635,C,3.0,B,-0.10000000000000009,False
exp_gemini_lenient_09,gemini,lenient,Mahasiswa 1,1,2.9,completed,2025-12-11T00:37:58.456635,C,3.0,B,-0.10000000000000009,False
exp_gemini_lenient_09,gemini,lenient,Mahasiswa 1,2,2.3,completed,2025-12-11T00:38:09.752107,C,2.0,C,0.2999999999999998,True
exp_gemini_lenient_09,gemini,lenient,Mahasiswa 1,2,2.3,completed,2025-12-11T00:38:09.752107,C,2.0,C,0.2999999999999998,True
exp_gemini_lenient_09,gemini,lenient,Mahasiswa 1,3,3.1,completed,2025-12-11T00:38:20.732204,B,1.1,D,2.0,False
exp_gemini_lenient_09,gemini,lenient,Mahasiswa 1,3,3.1,completed,2025-12-11T00:38:20.732204,B,1.1,D,2.0,False
exp_gemini_lenient_09,gemini,lenient,Mahasiswa 1,4,1.8,completed,2025-12-11T00:38:31.968670,D,1.1,D,0.7,True
exp_gemini_lenient_09,gemini,lenient,Mahasiswa 1,4,1.8,completed,2025-12-11T00:38:31.968670,D,1.1,D,0.7,True
exp_gemini_lenient_09,gemini,lenient,Mahasiswa 1,5,1.8,completed,2025-12-11T00:38:42.397127,D,1.1,D,0.7,True
exp_gemini_lenient_09,gemini,lenient,Mahasiswa 1,5,1.8,completed,2025-12-11T00:38:42.397127,D,1.1,D,0.7,True
exp_gemini_lenient_09,gemini,lenient,Mahasiswa 1,6,2.9,completed,2025-12-11T00:38:53.230777,C,2.2,C,0.6999999999999997,True
exp_gemini_lenient_09,gemini,lenient,Mahasiswa 1,6,2.9,completed,2025-12-11T00:38:53.230777,C,2.2,C,0.6999999999999997,True
exp_gemini_lenient_09,gemini,lenient,Mahasiswa 1,7,1.8,completed,2025-12-11T00:39:03.977769,D,1.1,D,0.7,True
exp_gemini_lenient_09,gemini,lenient,Mahasiswa 1,7,1.8,completed,2025-12-11T00:39:03.977769,D,1.1,D,0.7,True
exp_gemini_lenient_09,gemini,lenient,Mahasiswa 12,1,2.9,completed,2025-12-11T01:18:46.843322,C,3.2,B,-0.30000000000000027,False
exp_gemini_lenient_09,gemini,lenient,Mahasiswa 12,1,2.9,completed,2025-12-11T01:18:46.843322,C,3.2,B,-0.30000000000000027,False
exp_gemini_lenient_09,gemini,lenient,Mahasiswa 12,2,2.9,completed,2025-12-11T01:18:57.443593,C,3.0,B,-0.10000000000000009,False
exp_gemini_lenient_09,gemini,lenient,Mahasiswa 12,2,2.9,completed,2025-12-11T01:18:57.443593,C,3.0,B,-0.10000000000000009,False
exp_gemini_lenient_09,gemini,lenient,Mahasiswa 12,3,3.2,completed,2025-12-11T01:19:08.123340,B,1.8,D,1.4000000000000001,False
exp_gemini_lenient_09,gemini,lenient,Mahasiswa 12,3,3.2,completed,2025-12-11T01:19:08.123340,B,1.8,D,1.4000000000000001,False
exp_gemini_lenient_09,gemini,lenient,Mahasiswa 12,4,1.8,completed,2025-12-11T01:19:19.024473,D,1.8,D,0.0,True
exp_gemini_lenient_09,gemini,lenient,Mahasiswa 12,4,1.8,completed,2025-12-11T01:19:19.024473,D,1.8,D,0.0,True
exp_gemini_lenient_09,gemini,lenient,Mahasiswa 12,5,2.7,completed,2025-12-11T01:19:29.981832,C,1.1,D,1.6,False
exp_gemini_lenient_09,gemini,lenient,Mahasiswa 12,5,2.7,completed,2025-12-11T01:19:29.981832,C,1.1,D,1.6,False
exp_gemini_lenient_09,gemini,lenient,Mahasiswa 12,6,2.9,completed,2025-12-11T01:19:41.434869,C,3.1,B,-0.20000000000000018,False
exp_gemini_lenient_09,gemini,lenient,Mahasiswa 12,6,2.9,completed,2025-12-11T01:19:41.434869,C,3.1,B,-0.20000000000000018,False
exp_gemini_lenient_09,gemini,lenient,Mahasiswa 12,7,3.2,completed,2025-12-11T01:19:52.402716,B,1.2,D,2.0,False
exp_gemini_lenient_09,gemini,lenient,Mahasiswa 12,7,3.2,completed,2025-12-11T01:19:52.402716,B,1.2,D,2.0,False
exp_gemini_lenient_09,gemini,lenient,Mahasiswa 13,1,2.9,completed,2025-12-11T01:20:02.561051,C,3.2,B,-0.30000000000000027,False
exp_gemini_lenient_09,gemini,lenient,Mahasiswa 13,1,2.9,completed,2025-12-11T01:20:02.561051,C,3.2,B,-0.30000000000000027,False
exp_gemini_lenient_09,gemini,lenient,Mahasiswa 13,2,3.1,completed,2025-12-11T01:20:13.744570,B,2.7,C,0.3999999999999999,False
exp_gemini_lenient_09,gemini,lenient,Mahasiswa 13,2,3.1,completed,2025-12-11T01:20:13.744570,B,2.7,C,0.3999999999999999,False
exp_gemini_lenient_09,gemini,lenient,Mahasiswa 13,3,3.2,completed,2025-12-11T01:20:24.576145,B,1.8,D,1.4000000000000001,False
exp_gemini_lenient_09,gemini,lenient,Mahasiswa 13,3,3.2,completed,2025-12-11T01:20:24.576145,B,1.8,D,1.4000000000000001,False
exp_gemini_lenient_09,gemini,lenient,Mahasiswa 13,4,2.3,completed,2025-12-11T01:20:35.533831,C,2.0,C,0.2999999999999998,True
exp_gemini_lenient_09,gemini,lenient,Mahasiswa 13,4,2.3,completed,2025-12-11T01:20:35.533831,C,2.0,C,0.2999999999999998,True
exp_gemini_lenient_09,gemini,lenient,Mahasiswa 13,5,1.8,completed,2025-12-11T01:20:45.935103,D,1.1,D,0.7,True
exp_gemini_lenient_09,gemini,lenient,Mahasiswa 13,5,1.8,completed,2025-12-11T01:20:45.935103,D,1.1,D,0.7,True
exp_gemini_lenient_09,gemini,lenient,Mahasiswa 13,6,2.9,completed,2025-12-11T01:20:56.813600,C,3.2,B,-0.30000000000000027,False
exp_gemini_lenient_09,gemini,lenient,Mahasiswa 13,6,2.9,completed,2025-12-11T01:20:56.813600,C,3.2,B,-0.30000000000000027,False
exp_gemini_lenient_09,gemini,lenient,Mahasiswa 13,7,2.3,completed,2025-12-11T01:21:08.172813,C,1.1,D,1.1999999999999997,False
exp_gemini_lenient_09,gemini,lenient,Mahasiswa 13,7,2.3,completed,2025-12-11T01:21:08.172813,C,1.1,D,1.1999999999999997,False
exp_gemini_lenient_09,gemini,lenient,Mahasiswa 14,1,2.9,completed,2025-12-11T01:21:19.144162,C,3.2,B,-0.30000000000000027,False
exp_gemini_lenient_09,gemini,lenient,Mahasiswa 14,1,2.9,completed,2025-12-11T01:21:19.144162,C,3.2,B,-0.30000000000000027,False
exp_gemini_lenient_09,gemini,lenient,Mahasiswa 14,2,3.1,completed,2025-12-11T01:21:30.214500,B,2.0,C,1.1,False
exp_gemini_lenient_09,gemini,lenient,Mahasiswa 14,2,3.1,completed,2025-12-11T01:21:30.214500,B,2.0,C,1.1,False
exp_gemini_lenient_09,gemini,lenient,Mahasiswa 14,3,3.3,completed,2025-12-11T01:21:41.038982,B,1.8,D,1.4999999999999998,False
exp_gemini_lenient_09,gemini,lenient,Mahasiswa 14,3,3.3,completed,2025-12-11T01:21:41.038982,B,1.8,D,1.4999999999999998,False
exp_gemini_lenient_09,gemini,lenient,Mahasiswa 14,4,1.8,completed,2025-12-11T01:21:52.124133,D,1.8,D,0.0,True
