experiment_id,model,strategy,student_name,question_number,weighted_score_pred,status,timestamp,grade_pred,weighted_score_gold,grade_gold,score_diff,grade_match
exp_chatgpt_lenient_08,chatgpt,lenient,Mahasiswa 1,1,3.0,completed,2025-12-10T21:49:40.164479,B,3.0,B,0.0,True
exp_chatgpt_lenient_08,chatgpt,lenient,Mahasiswa 1,1,3.0,completed,2025-12-10T21:49:40.164479,B,3.0,B,0.0,True
exp_chatgpt_lenient_08,chatgpt,lenient,Mahasiswa 1,2,2.7,completed,2025-12-10T21:49:45.645055,C,2.0,C,0.7000000000000002,True
exp_chatgpt_lenient_08,chatgpt,lenient,Mahasiswa 1,2,2.7,completed,2025-12-10T21:49:45.645055,C,2.0,C,0.7000000000000002,True
exp_chatgpt_lenient_08,chatgpt,lenient,Mahasiswa 1,3,2.0,completed,2025-12-10T21:49:52.984944,C,1.1,D,0.8999999999999999,False
exp_chatgpt_lenient_08,chatgpt,lenient,Mahasiswa 1,3,2.0,completed,2025-12-10T21:49:52.984944,C,1.1,D,0.8999999999999999,False
exp_chatgpt_lenient_08,chatgpt,lenient,Mahasiswa 1,4,1.8,completed,2025-12-10T21:49:59.913120,D,1.1,D,0.7,True
exp_chatgpt_lenient_08,chatgpt,lenient,Mahasiswa 1,4,1.8,completed,2025-12-10T21:49:59.913120,D,1.1,D,0.7,True
exp_chatgpt_lenient_08,chatgpt,lenient,Mahasiswa 1,5,1.8,completed,2025-12-10T21:50:11.764451,D,1.1,D,0.7,True
exp_chatgpt_lenient_08,chatgpt,lenient,Mahasiswa 1,5,1.8,completed,2025-12-10T21:50:11.764451,D,1.1,D,0.7,True
exp_chatgpt_lenient_08,chatgpt,lenient,Mahasiswa 1,6,2.9,completed,2025-12-10T21:50:17.562066,C,2.2,C,0.6999999999999997,True
exp_chatgpt_lenient_08,chatgpt,lenient,Mahasiswa 1,6,2.9,completed,2025-12-10T21:50:17.562066,C,2.2,C,0.6999999999999997,True
exp_chatgpt_lenient_08,chatgpt,lenient,Mahasiswa 1,7,1.8,completed,2025-12-10T21:50:24.146876,D,1.1,D,0.7,True
exp_chatgpt_lenient_08,chatgpt,lenient,Mahasiswa 1,7,1.8,completed,2025-12-10T21:50:24.146876,D,1.1,D,0.7,True
exp_chatgpt_lenient_08,chatgpt,lenient,Mahasiswa 12,1,3.2,completed,2025-12-10T21:54:33.083291,B,3.2,B,0.0,True
exp_chatgpt_lenient_08,chatgpt,lenient,Mahasiswa 12,1,3.2,completed,2025-12-10T21:54:33.083291,B,3.2,B,0.0,True
exp_chatgpt_lenient_08,chatgpt,lenient,Mahasiswa 12,2,3.1,completed,2025-12-10T21:54:44.074649,B,3.0,B,0.10000000000000009,True
exp_chatgpt_lenient_08,chatgpt,lenient,Mahasiswa 12,2,3.1,completed,2025-12-10T21:54:44.074649,B,3.0,B,0.10000000000000009,True
exp_chatgpt_lenient_08,chatgpt,lenient,Mahasiswa 12,3,2.7,completed,2025-12-10T21:54:52.765464,C,1.8,D,0.9000000000000001,False
exp_chatgpt_lenient_08,chatgpt,lenient,Mahasiswa 12,3,2.7,completed,2025-12-10T21:54:52.765464,C,1.8,D,0.9000000000000001,False
exp_chatgpt_lenient_08,chatgpt,lenient,Mahasiswa 12,4,2.7,completed,2025-12-10T21:55:00.145803,C,1.8,D,0.9000000000000001,False
exp_chatgpt_lenient_08,chatgpt,lenient,Mahasiswa 12,4,2.7,completed,2025-12-10T21:55:00.145803,C,1.8,D,0.9000000000000001,False
exp_chatgpt_lenient_08,chatgpt,lenient,Mahasiswa 12,5,1.8,completed,2025-12-10T21:55:07.747437,D,1.1,D,0.7,True
exp_chatgpt_lenient_08,chatgpt,lenient,Mahasiswa 12,5,1.8,completed,2025-12-10T21:55:07.747437,D,1.1,D,0.7,True
exp_chatgpt_lenient_08,chatgpt,lenient,Mahasiswa 12,6,3.1,completed,2025-12-10T21:55:15.752381,B,3.1,B,0.0,True
exp_chatgpt_lenient_08,chatgpt,lenient,Mahasiswa 12,6,3.1,completed,2025-12-10T21:55:15.752381,B,3.1,B,0.0,True
exp_chatgpt_lenient_08,chatgpt,lenient,Mahasiswa 12,7,2.7,completed,2025-12-10T21:55:23.070269,C,1.2,D,1.5000000000000002,False
exp_chatgpt_lenient_08,chatgpt,lenient,Mahasiswa 12,7,2.7,completed,2025-12-10T21:55:23.070269,C,1.2,D,1.5000000000000002,False
exp_chatgpt_lenient_08,chatgpt,lenient,Mahasiswa 13,1,3.2,completed,2025-12-10T21:55:30.056096,B,3.2,B,0.0,True
exp_chatgpt_lenient_08,chatgpt,lenient,Mahasiswa 13,1,3.2,completed,2025-12-10T21:55:30.056096,B,3.2,B,0.0,True
exp_chatgpt_lenient_08,chatgpt,lenient,Mahasiswa 13,2,3.0,completed,2025-12-10T21:55:37.983962,B,2.7,C,0.2999999999999998,False
exp_chatgpt_lenient_08,chatgpt,lenient,Mahasiswa 13,2,3.0,completed,2025-12-10T21:55:37.983962,B,2.7,C,0.2999999999999998,False
exp_chatgpt_lenient_08,chatgpt,lenient,Mahasiswa 13,3,2.7,completed,2025-12-10T21:55:44.651101,C,1.8,D,0.9000000000000001,False
exp_chatgpt_lenient_08,chatgpt,lenient,Mahasiswa 13,3,2.7,completed,2025-12-10T21:55:44.651101,C,1.8,D,0.9000000000000001,False
exp_chatgpt_lenient_08,chatgpt,lenient,Mahasiswa 13,4,2.1,completed,2025-12-10T21:55:51.932809,C,2.0,C,0.10000000000000009,True
exp_chatgpt_lenient_08,chatgpt,lenient,Mahasiswa 13,4,2.1,completed,2025-12-10T21:55:51.932809,C,2.0,C,0.10000000000000009,True
exp_chatgpt_lenient_08,chatgpt,lenient,Mahasiswa 13,5,2.0,completed,2025-12-10T21:55:59.050142,C,1.1,D,0.8999999999999999,False
exp_chatgpt_lenient_08,chatgpt,lenient,Mahasiswa 13,5,2.0,completed,2025-12-10T21:55:59.050142,C,1.1,D,0.8999999999999999,False
exp_chatgpt_lenient_08,chatgpt,lenient,Mahasiswa 13,6,3.2,completed,2025-12-10T21:56:04.609569,B,3.2,B,0.0,True
exp_chatgpt_lenient_08,chatgpt,lenient,Mahasiswa 13,6,3.2,completed,2025-12-10T21:56:04.609569,B,3.2,B,0.0,True
exp_chatgpt_lenient_08,chatgpt,lenient,Mahasiswa 13,7,2.0,completed,2025-12-10T21:56:10.372876,C,1.1,D,0.8999999999999999,False
exp_chatgpt_lenient_08,chatgpt,lenient,Mahasiswa 13,7,2.0,completed,2025-12-10T21:56:10.372876,C,1.1,D,0.8999999999999999,False
exp_chatgpt_lenient_08,chatgpt,lenient,Mahasiswa 14,1,3.9,completed,2025-12-10T21:56:18.251242,A,3.2,B,0.6999999999999997,False
exp_chatgpt_lenient_08,chatgpt,lenient,Mahasiswa 14,1,3.9,completed,2025-12-10T21:56:18.251242,A,3.2,B,0.6999999999999997,False
exp_chatgpt_lenient_08,chatgpt,lenient,Mahasiswa 14,2,3.0,completed,2025-12-10T21:56:27.953654,B,2.0,C,1.0,False
exp_chatgpt_lenient_08,chatgpt,lenient,Mahasiswa 14,2,3.0,completed,2025-12-10T21:56:27.953654,B,2.0,C,1.0,False
exp_chatgpt_lenient_08,chatgpt,lenient,Mahasiswa 14,3,2.7,completed,2025-12-10T21:56:35.203926,C,1.8,D,0.9000000000000001,False
exp_chatgpt_lenient_08,chatgpt,lenient,Mahasiswa 14,3,2.7,completed,2025-12-10T21:56:35.203926,C,1.8,D,0.9000000000000001,False
exp_chatgpt_lenient_08,chatgpt,lenient,Mahasiswa 14,4,2.7,completed,2025-12-10T21:56:44.365790,C,1.8,D,0.9000000000000001,False
exp_chatgpt_lenient_08,chatgpt,lenient,Mahasiswa 14,4,2.7,completed,2025-12-10T21:56:44.365790,C,1.8,D,0.9000000000000001,False
exp_chatgpt_lenient_08,chatgpt,lenient,Mahasiswa 14,5,1.8,completed,2025-12-10T21:56:53.104265,D,1.1,D,0.7,True
exp_chatgpt_lenient_08,chatgpt,lenient,Mahasiswa 14,5,1.8,completed,2025-12-10T21:56:53.104265,D,1.1,D,0.7,True
exp_chatgpt_lenient_08,chatgpt,lenient,Mahasiswa 14,6,3.1,completed,2025-12-10T21:57:01.985334,B,3.2,B,-0.10000000000000009,True
exp_chatgpt_lenient_08,chatgpt,lenient,Mahasiswa 14,6,3.1,completed,2025-12-10T21:57:01.985334,B,3.2,B,-0.10000000000000009,True
exp_chatgpt_lenient_08,chatgpt,lenient,Mahasiswa 14,7,2.7,completed,2025-12-10T21:57:09.653465,C,1.8,D,0.9000000000000001,False
exp_chatgpt_lenient_08,chatgpt,lenient,Mahasiswa 14,7,2.7,completed,2025-12-10T21:57:09.653465,C,1.8,D,0.9000000000000001,False
exp_chatgpt_lenient_08,chatgpt,lenient,Mahasiswa 15,1,3.2,completed,2025-12-10T21:57:16.055160,B,3.2,B,0.0,True
exp_chatgpt_lenient_08,chatgpt,lenient,Mahasiswa 15,1,3.2,completed,2025-12-10T21:57:16.055160,B,3.2,B,0.0,True
exp_chatgpt_lenient_08,chatgpt,lenient,Mahasiswa 15,2,2.7,completed,2025-12-10T21:57:23.935542,C,2.0,C,0.7000000000000002,True
exp_chatgpt_lenient_08,chatgpt,lenient,Mahasiswa 15,2,2.7,completed,2025-12-10T21:57:23.935542,C,2.0,C,0.7000000000000002,True
exp_chatgpt_lenient_08,chatgpt,lenient,Mahasiswa 15,3,2.7,completed,2025-12-10T21:57:30.789882,C,1.2,D,1.5000000000000002,False
exp_chatgpt_lenient_08,chatgpt,lenient,Mahasiswa 15,3,2.7,completed,2025-12-10T21:57:30.789882,C,1.2,D,1.5000000000000002,False
exp_chatgpt_lenient_08,chatgpt,lenient,Mahasiswa 15,4,2.0,completed,2025-12-10T21:57:41.865123,C,1.1,D,0.8999999999999999,False
exp_chatgpt_lenient_08,chatgpt,lenient,Mahasiswa 15,4,2.0,completed,2025-12-10T21:57:41.865123,C,1.1,D,0.8999999999999999,False
exp_chatgpt_lenient_08,chatgpt,lenient,Mahasiswa 15,5,1.8,completed,2025-12-10T21:57:52.792905,D,1.1,D,0.7,True
exp_chatgpt_lenient_08,chatgpt,lenient,Mahasiswa 15,5,1.8,completed,2025-12-10T21:57:52.792905,D,1.1,D,0.7,True
exp_chatgpt_lenient_08,chatgpt,lenient,Mahasiswa 15,6,3.1,completed,2025-12-10T21:58:02.675955,B,3.2,B,-0.10000000000000009,True
exp_chatgpt_lenient_08,chatgpt,lenient,Mahasiswa 15,6,3.1,completed,2025-12-10T21:58:02.675955,B,3.2,B,-0.10000000000000009,True
exp_chatgpt_lenient_08,chatgpt,lenient,Mahasiswa 15,7,2.0,completed,2025-12-10T21:58:12.089741,C,1.1,D,0.8999999999999999,False
exp_chatgpt_lenient_08,chatgpt,lenient,Mahasiswa 15,7,2.0,completed,2025-12-10T21:58:12.089741,C,1.1,D,0.8999999999999999,False
