experiment_id,model,strategy,student_name,question_number,weighted_score_pred,status,timestamp,grade_pred,weighted_score_gold,grade_gold,score_diff,grade_match
exp_chatgpt_lenient_02,chatgpt,lenient,Mahasiswa 1,1,3.2,completed,2025-12-10T20:55:21.715658,B,3.0,B,0.20000000000000018,True
exp_chatgpt_lenient_02,chatgpt,lenient,Mahasiswa 1,1,3.2,completed,2025-12-10T20:55:21.715658,B,3.0,B,0.20000000000000018,True
exp_chatgpt_lenient_02,chatgpt,lenient,Mahasiswa 1,2,2.7,completed,2025-12-10T20:55:27.495837,C,2.0,C,0.7000000000000002,True
exp_chatgpt_lenient_02,chatgpt,lenient,Mahasiswa 1,2,2.7,completed,2025-12-10T20:55:27.495837,C,2.0,C,0.7000000000000002,True
exp_chatgpt_lenient_02,chatgpt,lenient,Mahasiswa 1,3,2.0,completed,2025-12-10T20:55:35.757004,C,1.1,D,0.8999999999999999,False
exp_chatgpt_lenient_02,chatgpt,lenient,Mahasiswa 1,3,2.0,completed,2025-12-10T20:55:35.757004,C,1.1,D,0.8999999999999999,False
exp_chatgpt_lenient_02,chatgpt,lenient,Mahasiswa 1,4,1.8,completed,2025-12-10T20:55:43.994660,D,1.1,D,0.7,True
exp_chatgpt_lenient_02,chatgpt,lenient,Mahasiswa 1,4,1.8,completed,2025-12-10T20:55:43.994660,D,1.1,D,0.7,True
exp_chatgpt_lenient_02,chatgpt,lenient,Mahasiswa 1,5,2.7,completed,2025-12-10T20:55:55.810573,C,1.1,D,1.6,False
exp_chatgpt_lenient_02,chatgpt,lenient,Mahasiswa 1,5,2.7,completed,2025-12-10T20:55:55.810573,C,1.1,D,1.6,False
exp_chatgpt_lenient_02,chatgpt,lenient,Mahasiswa 1,6,3.0,completed,2025-12-10T20:56:04.660101,B,2.2,C,0.7999999999999998,False
exp_chatgpt_lenient_02,chatgpt,lenient,Mahasiswa 1,6,3.0,completed,2025-12-10T20:56:04.660101,B,2.2,C,0.7999999999999998,False
exp_chatgpt_lenient_02,chatgpt,lenient,Mahasiswa 1,7,1.8,completed,2025-12-10T20:56:12.151108,D,1.1,D,0.7,True
exp_chatgpt_lenient_02,chatgpt,lenient,Mahasiswa 1,7,1.8,completed,2025-12-10T20:56:12.151108,D,1.1,D,0.7,True
exp_chatgpt_lenient_02,chatgpt,lenient,Mahasiswa 12,1,3.2,completed,2025-12-10T20:59:31.861988,B,3.2,B,0.0,True
exp_chatgpt_lenient_02,chatgpt,lenient,Mahasiswa 12,1,3.2,completed,2025-12-10T20:59:31.861988,B,3.2,B,0.0,True
exp_chatgpt_lenient_02,chatgpt,lenient,Mahasiswa 12,2,3.1,completed,2025-12-10T20:59:38.916227,B,3.0,B,0.10000000000000009,True
exp_chatgpt_lenient_02,chatgpt,lenient,Mahasiswa 12,2,3.1,completed,2025-12-10T20:59:38.916227,B,3.0,B,0.10000000000000009,True
exp_chatgpt_lenient_02,chatgpt,lenient,Mahasiswa 12,3,2.7,completed,2025-12-10T20:59:46.093283,C,1.8,D,0.9000000000000001,False
exp_chatgpt_lenient_02,chatgpt,lenient,Mahasiswa 12,3,2.7,completed,2025-12-10T20:59:46.093283,C,1.8,D,0.9000000000000001,False
exp_chatgpt_lenient_02,chatgpt,lenient,Mahasiswa 12,4,2.7,completed,2025-12-10T20:59:54.022948,C,1.8,D,0.9000000000000001,False
exp_chatgpt_lenient_02,chatgpt,lenient,Mahasiswa 12,4,2.7,completed,2025-12-10T20:59:54.022948,C,1.8,D,0.9000000000000001,False
exp_chatgpt_lenient_02,chatgpt,lenient,Mahasiswa 12,5,2.8,completed,2025-12-10T21:00:00.812998,C,1.1,D,1.6999999999999997,False
exp_chatgpt_lenient_02,chatgpt,lenient,Mahasiswa 12,5,2.8,completed,2025-12-10T21:00:00.812998,C,1.1,D,1.6999999999999997,False
exp_chatgpt_lenient_02,chatgpt,lenient,Mahasiswa 12,6,3.1,completed,2025-12-10T21:00:07.000797,B,3.1,B,0.0,True
exp_chatgpt_lenient_02,chatgpt,lenient,Mahasiswa 12,6,3.1,completed,2025-12-10T21:00:07.000797,B,3.1,B,0.0,True
exp_chatgpt_lenient_02,chatgpt,lenient,Mahasiswa 12,7,2.0,completed,2025-12-10T21:00:15.251850,C,1.2,D,0.8,False
exp_chatgpt_lenient_02,chatgpt,lenient,Mahasiswa 12,7,2.0,completed,2025-12-10T21:00:15.251850,C,1.2,D,0.8,False
exp_chatgpt_lenient_02,chatgpt,lenient,Mahasiswa 13,1,3.2,completed,2025-12-10T21:00:21.112624,B,3.2,B,0.0,True
exp_chatgpt_lenient_02,chatgpt,lenient,Mahasiswa 13,1,3.2,completed,2025-12-10T21:00:21.112624,B,3.2,B,0.0,True
exp_chatgpt_lenient_02,chatgpt,lenient,Mahasiswa 13,2,3.0,completed,2025-12-10T21:00:28.781888,B,2.7,C,0.2999999999999998,False
exp_chatgpt_lenient_02,chatgpt,lenient,Mahasiswa 13,2,3.0,completed,2025-12-10T21:00:28.781888,B,2.7,C,0.2999999999999998,False
exp_chatgpt_lenient_02,chatgpt,lenient,Mahasiswa 13,3,2.7,completed,2025-12-10T21:00:34.102228,C,1.8,D,0.9000000000000001,False
exp_chatgpt_lenient_02,chatgpt,lenient,Mahasiswa 13,3,2.7,completed,2025-12-10T21:00:34.102228,C,1.8,D,0.9000000000000001,False
exp_chatgpt_lenient_02,chatgpt,lenient,Mahasiswa 13,4,2.7,completed,2025-12-10T21:00:40.298995,C,2.0,C,0.7000000000000002,True
exp_chatgpt_lenient_02,chatgpt,lenient,Mahasiswa 13,4,2.7,completed,2025-12-10T21:00:40.298995,C,2.0,C,0.7000000000000002,True
exp_chatgpt_lenient_02,chatgpt,lenient,Mahasiswa 13,5,2.0,completed,2025-12-10T21:00:47.396191,C,1.1,D,0.8999999999999999,False
exp_chatgpt_lenient_02,chatgpt,lenient,Mahasiswa 13,5,2.0,completed,2025-12-10T21:00:47.396191,C,1.1,D,0.8999999999999999,False
exp_chatgpt_lenient_02,chatgpt,lenient,Mahasiswa 13,6,3.0,completed,2025-12-10T21:00:55.165879,B,3.2,B,-0.20000000000000018,True
exp_chatgpt_lenient_02,chatgpt,lenient,Mahasiswa 13,6,3.0,completed,2025-12-10T21:00:55.165879,B,3.2,B,-0.20000000000000018,True
exp_chatgpt_lenient_02,chatgpt,lenient,Mahasiswa 13,7,1.8,completed,2025-12-10T21:01:02.591562,D,1.1,D,0.7,True
exp_chatgpt_lenient_02,chatgpt,lenient,Mahasiswa 13,7,1.8,completed,2025-12-10T21:01:02.591562,D,1.1,D,0.7,True
