experiment_id,model,strategy,student_name,question_number,weighted_score_pred,status,timestamp,grade_pred,weighted_score_gold,grade_gold,score_diff,grade_match
exp_gemini_lenient_02,gemini,lenient,Mahasiswa 1,1,2.9,completed,2025-12-10T22:45:02.235779,C,3.0,B,-0.10000000000000009,False
exp_gemini_lenient_02,gemini,lenient,Mahasiswa 1,1,2.9,completed,2025-12-10T22:45:02.235779,C,3.0,B,-0.10000000000000009,False
exp_gemini_lenient_02,gemini,lenient,Mahasiswa 1,2,2.3,completed,2025-12-10T22:45:05.649060,C,2.0,C,0.2999999999999998,True
exp_gemini_lenient_02,gemini,lenient,Mahasiswa 1,2,2.3,completed,2025-12-10T22:45:05.649060,C,2.0,C,0.2999999999999998,True
exp_gemini_lenient_02,gemini,lenient,Mahasiswa 1,3,3.1,completed,2025-12-10T22:45:10.284062,B,1.1,D,2.0,False
exp_gemini_lenient_02,gemini,lenient,Mahasiswa 1,3,3.1,completed,2025-12-10T22:45:10.284062,B,1.1,D,2.0,False
exp_gemini_lenient_02,gemini,lenient,Mahasiswa 1,4,1.8,completed,2025-12-10T22:45:14.155603,D,1.1,D,0.7,True
exp_gemini_lenient_02,gemini,lenient,Mahasiswa 1,4,1.8,completed,2025-12-10T22:45:14.155603,D,1.1,D,0.7,True
exp_gemini_lenient_02,gemini,lenient,Mahasiswa 1,5,1.8,completed,2025-12-10T22:45:18.133701,D,1.1,D,0.7,True
exp_gemini_lenient_02,gemini,lenient,Mahasiswa 1,5,1.8,completed,2025-12-10T22:45:18.133701,D,1.1,D,0.7,True
exp_gemini_lenient_02,gemini,lenient,Mahasiswa 1,6,2.9,completed,2025-12-10T22:45:22.264654,C,2.2,C,0.6999999999999997,True
exp_gemini_lenient_02,gemini,lenient,Mahasiswa 1,6,2.9,completed,2025-12-10T22:45:22.264654,C,2.2,C,0.6999999999999997,True
exp_gemini_lenient_02,gemini,lenient,Mahasiswa 1,7,1.8,completed,2025-12-10T22:45:26.075284,D,1.1,D,0.7,True
exp_gemini_lenient_02,gemini,lenient,Mahasiswa 1,7,1.8,completed,2025-12-10T22:45:26.075284,D,1.1,D,0.7,True
exp_gemini_lenient_02,gemini,lenient,Mahasiswa 12,1,2.9,completed,2025-12-10T22:47:58.105819,C,3.2,B,-0.30000000000000027,False
exp_gemini_lenient_02,gemini,lenient,Mahasiswa 12,1,2.9,completed,2025-12-10T22:47:58.105819,C,3.2,B,-0.30000000000000027,False
exp_gemini_lenient_02,gemini,lenient,Mahasiswa 12,2,3.3,completed,2025-12-10T22:48:01.706914,B,3.0,B,0.2999999999999998,True
exp_gemini_lenient_02,gemini,lenient,Mahasiswa 12,2,3.3,completed,2025-12-10T22:48:01.706914,B,3.0,B,0.2999999999999998,True
exp_gemini_lenient_02,gemini,lenient,Mahasiswa 12,3,3.2,completed,2025-12-10T22:48:05.544284,B,1.8,D,1.4000000000000001,False
exp_gemini_lenient_02,gemini,lenient,Mahasiswa 12,3,3.2,completed,2025-12-10T22:48:05.544284,B,1.8,D,1.4000000000000001,False
exp_gemini_lenient_02,gemini,lenient,Mahasiswa 12,4,1.8,completed,2025-12-10T22:48:09.188132,D,1.8,D,0.0,True
exp_gemini_lenient_02,gemini,lenient,Mahasiswa 12,4,1.8,completed,2025-12-10T22:48:09.188132,D,1.8,D,0.0,True
exp_gemini_lenient_02,gemini,lenient,Mahasiswa 12,5,3.0,completed,2025-12-10T22:48:13.515185,B,1.1,D,1.9,False
exp_gemini_lenient_02,gemini,lenient,Mahasiswa 12,5,3.0,completed,2025-12-10T22:48:13.515185,B,1.1,D,1.9,False
exp_gemini_lenient_02,gemini,lenient,Mahasiswa 12,6,2.9,completed,2025-12-10T22:48:17.586708,C,3.1,B,-0.20000000000000018,False
exp_gemini_lenient_02,gemini,lenient,Mahasiswa 12,6,2.9,completed,2025-12-10T22:48:17.586708,C,3.1,B,-0.20000000000000018,False
exp_gemini_lenient_02,gemini,lenient,Mahasiswa 12,7,3.2,completed,2025-12-10T22:48:21.541724,B,1.2,D,2.0,False
exp_gemini_lenient_02,gemini,lenient,Mahasiswa 12,7,3.2,completed,2025-12-10T22:48:21.541724,B,1.2,D,2.0,False
