experiment_id,model,strategy,student_name,question_number,weighted_score_pred,status,timestamp,grade_pred,weighted_score_gold,grade_gold,score_diff,grade_match
exp_gemini_lenient_01,gemini,lenient,Mahasiswa 1,1,2.9,completed,2025-12-10T22:38:59.107290,C,3.0,B,-0.10000000000000009,False
exp_gemini_lenient_01,gemini,lenient,Mahasiswa 1,1,2.9,completed,2025-12-10T22:38:59.107290,C,3.0,B,-0.10000000000000009,False
exp_gemini_lenient_01,gemini,lenient,Mahasiswa 1,2,2.3,completed,2025-12-10T22:39:03.555351,C,2.0,C,0.2999999999999998,True
exp_gemini_lenient_01,gemini,lenient,Mahasiswa 1,2,2.3,completed,2025-12-10T22:39:03.555351,C,2.0,C,0.2999999999999998,True
exp_gemini_lenient_01,gemini,lenient,Mahasiswa 1,3,3.2,completed,2025-12-10T22:39:07.775347,B,1.1,D,2.1,False
exp_gemini_lenient_01,gemini,lenient,Mahasiswa 1,3,3.2,completed,2025-12-10T22:39:07.775347,B,1.1,D,2.1,False
exp_gemini_lenient_01,gemini,lenient,Mahasiswa 1,4,1.8,completed,2025-12-10T22:39:11.598313,D,1.1,D,0.7,True
exp_gemini_lenient_01,gemini,lenient,Mahasiswa 1,4,1.8,completed,2025-12-10T22:39:11.598313,D,1.1,D,0.7,True
exp_gemini_lenient_01,gemini,lenient,Mahasiswa 1,5,1.8,completed,2025-12-10T22:39:15.705815,D,1.1,D,0.7,True
exp_gemini_lenient_01,gemini,lenient,Mahasiswa 1,5,1.8,completed,2025-12-10T22:39:15.705815,D,1.1,D,0.7,True
exp_gemini_lenient_01,gemini,lenient,Mahasiswa 1,6,2.9,completed,2025-12-10T22:39:20.509217,C,2.2,C,0.6999999999999997,True
exp_gemini_lenient_01,gemini,lenient,Mahasiswa 1,6,2.9,completed,2025-12-10T22:39:20.509217,C,2.2,C,0.6999999999999997,True
exp_gemini_lenient_01,gemini,lenient,Mahasiswa 1,7,1.8,completed,2025-12-10T22:39:24.725884,D,1.1,D,0.7,True
exp_gemini_lenient_01,gemini,lenient,Mahasiswa 1,7,1.8,completed,2025-12-10T22:39:24.725884,D,1.1,D,0.7,True
exp_gemini_lenient_01,gemini,lenient,Mahasiswa 12,1,2.9,completed,2025-12-10T22:41:59.083917,C,3.2,B,-0.30000000000000027,False
exp_gemini_lenient_01,gemini,lenient,Mahasiswa 12,1,2.9,completed,2025-12-10T22:41:59.083917,C,3.2,B,-0.30000000000000027,False
exp_gemini_lenient_01,gemini,lenient,Mahasiswa 12,2,2.9,completed,2025-12-10T22:42:03.094412,C,3.0,B,-0.10000000000000009,False
exp_gemini_lenient_01,gemini,lenient,Mahasiswa 12,2,2.9,completed,2025-12-10T22:42:03.094412,C,3.0,B,-0.10000000000000009,False
exp_gemini_lenient_01,gemini,lenient,Mahasiswa 12,3,3.2,completed,2025-12-10T22:42:06.687220,B,1.8,D,1.4000000000000001,False
exp_gemini_lenient_01,gemini,lenient,Mahasiswa 12,3,3.2,completed,2025-12-10T22:42:06.687220,B,1.8,D,1.4000000000000001,False
exp_gemini_lenient_01,gemini,lenient,Mahasiswa 12,4,1.8,completed,2025-12-10T22:42:10.864344,D,1.8,D,0.0,True
exp_gemini_lenient_01,gemini,lenient,Mahasiswa 12,4,1.8,completed,2025-12-10T22:42:10.864344,D,1.8,D,0.0,True
exp_gemini_lenient_01,gemini,lenient,Mahasiswa 12,5,2.7,completed,2025-12-10T22:42:15.228463,C,1.1,D,1.6,False
exp_gemini_lenient_01,gemini,lenient,Mahasiswa 12,5,2.7,completed,2025-12-10T22:42:15.228463,C,1.1,D,1.6,False
exp_gemini_lenient_01,gemini,lenient,Mahasiswa 12,6,2.9,completed,2025-12-10T22:42:19.437726,C,3.1,B,-0.20000000000000018,False
exp_gemini_lenient_01,gemini,lenient,Mahasiswa 12,6,2.9,completed,2025-12-10T22:42:19.437726,C,3.1,B,-0.20000000000000018,False
exp_gemini_lenient_01,gemini,lenient,Mahasiswa 12,7,3.2,completed,2025-12-10T22:42:24.596661,B,1.2,D,2.0,False
exp_gemini_lenient_01,gemini,lenient,Mahasiswa 12,7,3.2,completed,2025-12-10T22:42:24.596661,B,1.2,D,2.0,False
exp_gemini_lenient_01,gemini,lenient,Mahasiswa 13,1,3.0,completed,2025-12-10T22:42:28.566781,B,3.2,B,-0.20000000000000018,True
exp_gemini_lenient_01,gemini,lenient,Mahasiswa 13,1,3.0,completed,2025-12-10T22:42:28.566781,B,3.2,B,-0.20000000000000018,True
exp_gemini_lenient_01,gemini,lenient,Mahasiswa 13,2,3.3,completed,2025-12-10T22:42:32.709486,B,2.7,C,0.5999999999999996,False
exp_gemini_lenient_01,gemini,lenient,Mahasiswa 13,2,3.3,completed,2025-12-10T22:42:32.709486,B,2.7,C,0.5999999999999996,False
exp_gemini_lenient_01,gemini,lenient,Mahasiswa 13,3,3.2,completed,2025-12-10T22:42:37.044130,B,1.8,D,1.4000000000000001,False
exp_gemini_lenient_01,gemini,lenient,Mahasiswa 13,3,3.2,completed,2025-12-10T22:42:37.044130,B,1.8,D,1.4000000000000001,False
